"year","quarter_num","quarter","state","vehicle_type","broad_vehicle_type","fuel_type","sales"
2022,2,"Q2 2022","AUSTRALIAN CAPITAL TERRITORY","Van","light_commercial","BEV",0
2022,2,"Q2 2022","NEW SOUTH WALES","Van","light_commercial","BEV",8
2022,2,"Q2 2022","NORTHERN TERRITORY","Van","light_commercial","BEV",0
2022,2,"Q2 2022","QUEENSLAND","Van","light_commercial","BEV",1
2022,2,"Q2 2022","SOUTH AUSTRALIA","Van","light_commercial","BEV",1
2022,2,"Q2 2022","TASMANIA","Van","light_commercial","BEV",0
2022,2,"Q2 2022","VICTORIA","Van","light_commercial","BEV",4
2022,2,"Q2 2022","WESTERN AUSTRALIA","Van","light_commercial","BEV",1
2022,2,"Q2 2022","AUSTRALIAN CAPITAL TERRITORY","Large Car","passenger","BEV",2
2022,2,"Q2 2022","NEW SOUTH WALES","Large Car","passenger","BEV",55
2022,2,"Q2 2022","NORTHERN TERRITORY","Large Car","passenger","BEV",0
2022,2,"Q2 2022","QUEENSLAND","Large Car","passenger","BEV",29
2022,2,"Q2 2022","SOUTH AUSTRALIA","Large Car","passenger","BEV",9
2022,2,"Q2 2022","TASMANIA","Large Car","passenger","BEV",2
2022,2,"Q2 2022","VICTORIA","Large Car","passenger","BEV",51
2022,2,"Q2 2022","WESTERN AUSTRALIA","Large Car","passenger","BEV",9
2022,2,"Q2 2022","AUSTRALIAN CAPITAL TERRITORY","Medium Car","passenger","BEV",52
2022,2,"Q2 2022","NEW SOUTH WALES","Medium Car","passenger","BEV",283
2022,2,"Q2 2022","NORTHERN TERRITORY","Medium Car","passenger","BEV",2
2022,2,"Q2 2022","QUEENSLAND","Medium Car","passenger","BEV",136
2022,2,"Q2 2022","SOUTH AUSTRALIA","Medium Car","passenger","BEV",27
2022,2,"Q2 2022","TASMANIA","Medium Car","passenger","BEV",43
2022,2,"Q2 2022","VICTORIA","Medium Car","passenger","BEV",173
2022,2,"Q2 2022","WESTERN AUSTRALIA","Medium Car","passenger","BEV",56
2022,2,"Q2 2022","AUSTRALIAN CAPITAL TERRITORY","Small Car","passenger","BEV",28
2022,2,"Q2 2022","NEW SOUTH WALES","Small Car","passenger","BEV",105
2022,2,"Q2 2022","NORTHERN TERRITORY","Small Car","passenger","BEV",2
2022,2,"Q2 2022","QUEENSLAND","Small Car","passenger","BEV",100
2022,2,"Q2 2022","SOUTH AUSTRALIA","Small Car","passenger","BEV",25
2022,2,"Q2 2022","TASMANIA","Small Car","passenger","BEV",20
2022,2,"Q2 2022","VICTORIA","Small Car","passenger","BEV",100
2022,2,"Q2 2022","WESTERN AUSTRALIA","Small Car","passenger","BEV",30
2022,2,"Q2 2022","NEW SOUTH WALES","Sports Car","passenger","BEV",0
2022,2,"Q2 2022","NORTHERN TERRITORY","Sports Car","passenger","BEV",0
2022,2,"Q2 2022","QUEENSLAND","Sports Car","passenger","BEV",0
2022,2,"Q2 2022","SOUTH AUSTRALIA","Sports Car","passenger","BEV",0
2022,2,"Q2 2022","TASMANIA","Sports Car","passenger","BEV",0
2022,2,"Q2 2022","VICTORIA","Sports Car","passenger","BEV",0
2022,2,"Q2 2022","WESTERN AUSTRALIA","Sports Car","passenger","BEV",0
2022,2,"Q2 2022","AUSTRALIAN CAPITAL TERRITORY","People Mover","people_mover","BEV",0
2022,2,"Q2 2022","NEW SOUTH WALES","People Mover","people_mover","BEV",0
2022,2,"Q2 2022","NORTHERN TERRITORY","People Mover","people_mover","BEV",0
2022,2,"Q2 2022","QUEENSLAND","People Mover","people_mover","BEV",0
2022,2,"Q2 2022","SOUTH AUSTRALIA","People Mover","people_mover","BEV",0
2022,2,"Q2 2022","TASMANIA","People Mover","people_mover","BEV",0
2022,2,"Q2 2022","VICTORIA","People Mover","people_mover","BEV",0
2022,2,"Q2 2022","WESTERN AUSTRALIA","People Mover","people_mover","BEV",0
2022,2,"Q2 2022","AUSTRALIAN CAPITAL TERRITORY","Large SUV","SUV","BEV",7
2022,2,"Q2 2022","NEW SOUTH WALES","Large SUV","SUV","BEV",82
2022,2,"Q2 2022","NORTHERN TERRITORY","Large SUV","SUV","BEV",1
2022,2,"Q2 2022","QUEENSLAND","Large SUV","SUV","BEV",56
2022,2,"Q2 2022","SOUTH AUSTRALIA","Large SUV","SUV","BEV",20
2022,2,"Q2 2022","TASMANIA","Large SUV","SUV","BEV",6
2022,2,"Q2 2022","VICTORIA","Large SUV","SUV","BEV",62
2022,2,"Q2 2022","WESTERN AUSTRALIA","Large SUV","SUV","BEV",29
2022,2,"Q2 2022","AUSTRALIAN CAPITAL TERRITORY","Medium SUV","SUV","BEV",13
2022,2,"Q2 2022","NEW SOUTH WALES","Medium SUV","SUV","BEV",117
2022,2,"Q2 2022","NORTHERN TERRITORY","Medium SUV","SUV","BEV",0
2022,2,"Q2 2022","QUEENSLAND","Medium SUV","SUV","BEV",84
2022,2,"Q2 2022","SOUTH AUSTRALIA","Medium SUV","SUV","BEV",27
2022,2,"Q2 2022","TASMANIA","Medium SUV","SUV","BEV",10
2022,2,"Q2 2022","VICTORIA","Medium SUV","SUV","BEV",147
2022,2,"Q2 2022","WESTERN AUSTRALIA","Medium SUV","SUV","BEV",38
2022,2,"Q2 2022","AUSTRALIAN CAPITAL TERRITORY","Small SUV","SUV","BEV",42
2022,2,"Q2 2022","NEW SOUTH WALES","Small SUV","SUV","BEV",233
2022,2,"Q2 2022","NORTHERN TERRITORY","Small SUV","SUV","BEV",8
2022,2,"Q2 2022","QUEENSLAND","Small SUV","SUV","BEV",163
2022,2,"Q2 2022","SOUTH AUSTRALIA","Small SUV","SUV","BEV",63
2022,2,"Q2 2022","TASMANIA","Small SUV","SUV","BEV",39
2022,2,"Q2 2022","VICTORIA","Small SUV","SUV","BEV",221
2022,2,"Q2 2022","WESTERN AUSTRALIA","Small SUV","SUV","BEV",106
2022,2,"Q2 2022","NEW SOUTH WALES","Large Car","passenger","FCEV",2
2022,2,"Q2 2022","VICTORIA","Large Car","passenger","FCEV",1
2022,2,"Q2 2022","NEW SOUTH WALES","Medium SUV","SUV","FCEV",0
2022,2,"Q2 2022","AUSTRALIAN CAPITAL TERRITORY","Ute (4WD)","light_commercial","HEV",0
2022,2,"Q2 2022","NEW SOUTH WALES","Ute (4WD)","light_commercial","HEV",0
2022,2,"Q2 2022","NORTHERN TERRITORY","Ute (4WD)","light_commercial","HEV",0
2022,2,"Q2 2022","QUEENSLAND","Ute (4WD)","light_commercial","HEV",0
2022,2,"Q2 2022","SOUTH AUSTRALIA","Ute (4WD)","light_commercial","HEV",0
2022,2,"Q2 2022","TASMANIA","Ute (4WD)","light_commercial","HEV",0
2022,2,"Q2 2022","VICTORIA","Ute (4WD)","light_commercial","HEV",0
2022,2,"Q2 2022","WESTERN AUSTRALIA","Ute (4WD)","light_commercial","HEV",0
2022,2,"Q2 2022","AUSTRALIAN CAPITAL TERRITORY","Large Car","passenger","HEV",0
2022,2,"Q2 2022","NEW SOUTH WALES","Large Car","passenger","HEV",4
2022,2,"Q2 2022","NORTHERN TERRITORY","Large Car","passenger","HEV",0
2022,2,"Q2 2022","QUEENSLAND","Large Car","passenger","HEV",0
2022,2,"Q2 2022","SOUTH AUSTRALIA","Large Car","passenger","HEV",0
2022,2,"Q2 2022","VICTORIA","Large Car","passenger","HEV",0
2022,2,"Q2 2022","WESTERN AUSTRALIA","Large Car","passenger","HEV",0
2022,2,"Q2 2022","AUSTRALIAN CAPITAL TERRITORY","Medium Car","passenger","HEV",11
2022,2,"Q2 2022","NEW SOUTH WALES","Medium Car","passenger","HEV",400
2022,2,"Q2 2022","NORTHERN TERRITORY","Medium Car","passenger","HEV",17
2022,2,"Q2 2022","QUEENSLAND","Medium Car","passenger","HEV",232
2022,2,"Q2 2022","SOUTH AUSTRALIA","Medium Car","passenger","HEV",134
2022,2,"Q2 2022","TASMANIA","Medium Car","passenger","HEV",14
2022,2,"Q2 2022","VICTORIA","Medium Car","passenger","HEV",325
2022,2,"Q2 2022","WESTERN AUSTRALIA","Medium Car","passenger","HEV",114
2022,2,"Q2 2022","AUSTRALIAN CAPITAL TERRITORY","Small Car","passenger","HEV",107
2022,2,"Q2 2022","NEW SOUTH WALES","Small Car","passenger","HEV",2149
2022,2,"Q2 2022","NORTHERN TERRITORY","Small Car","passenger","HEV",92
2022,2,"Q2 2022","QUEENSLAND","Small Car","passenger","HEV",1167
2022,2,"Q2 2022","SOUTH AUSTRALIA","Small Car","passenger","HEV",404
2022,2,"Q2 2022","TASMANIA","Small Car","passenger","HEV",76
2022,2,"Q2 2022","VICTORIA","Small Car","passenger","HEV",1159
2022,2,"Q2 2022","WESTERN AUSTRALIA","Small Car","passenger","HEV",603
2022,2,"Q2 2022","NEW SOUTH WALES","Sports Car","passenger","HEV",0
2022,2,"Q2 2022","QUEENSLAND","Sports Car","passenger","HEV",0
2022,2,"Q2 2022","SOUTH AUSTRALIA","Sports Car","passenger","HEV",0
2022,2,"Q2 2022","VICTORIA","Sports Car","passenger","HEV",0
2022,2,"Q2 2022","WESTERN AUSTRALIA","Sports Car","passenger","HEV",0
2022,2,"Q2 2022","AUSTRALIAN CAPITAL TERRITORY","People Mover","people_mover","HEV",0
2022,2,"Q2 2022","NEW SOUTH WALES","People Mover","people_mover","HEV",0
2022,2,"Q2 2022","NORTHERN TERRITORY","People Mover","people_mover","HEV",0
2022,2,"Q2 2022","QUEENSLAND","People Mover","people_mover","HEV",0
2022,2,"Q2 2022","SOUTH AUSTRALIA","People Mover","people_mover","HEV",0
2022,2,"Q2 2022","TASMANIA","People Mover","people_mover","HEV",0
2022,2,"Q2 2022","VICTORIA","People Mover","people_mover","HEV",0
2022,2,"Q2 2022","WESTERN AUSTRALIA","People Mover","people_mover","HEV",0
2022,2,"Q2 2022","AUSTRALIAN CAPITAL TERRITORY","Large SUV","SUV","HEV",71
2022,2,"Q2 2022","NEW SOUTH WALES","Large SUV","SUV","HEV",917
2022,2,"Q2 2022","NORTHERN TERRITORY","Large SUV","SUV","HEV",24
2022,2,"Q2 2022","QUEENSLAND","Large SUV","SUV","HEV",482
2022,2,"Q2 2022","SOUTH AUSTRALIA","Large SUV","SUV","HEV",242
2022,2,"Q2 2022","TASMANIA","Large SUV","SUV","HEV",47
2022,2,"Q2 2022","VICTORIA","Large SUV","SUV","HEV",1067
2022,2,"Q2 2022","WESTERN AUSTRALIA","Large SUV","SUV","HEV",379
2022,2,"Q2 2022","AUSTRALIAN CAPITAL TERRITORY","Medium SUV","SUV","HEV",126
2022,2,"Q2 2022","NEW SOUTH WALES","Medium SUV","SUV","HEV",2589
2022,2,"Q2 2022","NORTHERN TERRITORY","Medium SUV","SUV","HEV",137
2022,2,"Q2 2022","QUEENSLAND","Medium SUV","SUV","HEV",1526
2022,2,"Q2 2022","SOUTH AUSTRALIA","Medium SUV","SUV","HEV",575
2022,2,"Q2 2022","TASMANIA","Medium SUV","SUV","HEV",127
2022,2,"Q2 2022","VICTORIA","Medium SUV","SUV","HEV",1703
2022,2,"Q2 2022","WESTERN AUSTRALIA","Medium SUV","SUV","HEV",682
2022,2,"Q2 2022","AUSTRALIAN CAPITAL TERRITORY","Small SUV","SUV","HEV",47
2022,2,"Q2 2022","NEW SOUTH WALES","Small SUV","SUV","HEV",968
2022,2,"Q2 2022","NORTHERN TERRITORY","Small SUV","SUV","HEV",18
2022,2,"Q2 2022","QUEENSLAND","Small SUV","SUV","HEV",608
2022,2,"Q2 2022","SOUTH AUSTRALIA","Small SUV","SUV","HEV",158
2022,2,"Q2 2022","TASMANIA","Small SUV","SUV","HEV",52
2022,2,"Q2 2022","VICTORIA","Small SUV","SUV","HEV",666
2022,2,"Q2 2022","WESTERN AUSTRALIA","Small SUV","SUV","HEV",260
2022,2,"Q2 2022","AUSTRALIAN CAPITAL TERRITORY","Ute (2WD)","light_commercial","ICE",153
2022,2,"Q2 2022","NEW SOUTH WALES","Ute (2WD)","light_commercial","ICE",2590
2022,2,"Q2 2022","NORTHERN TERRITORY","Ute (2WD)","light_commercial","ICE",269
2022,2,"Q2 2022","QUEENSLAND","Ute (2WD)","light_commercial","ICE",2288
2022,2,"Q2 2022","SOUTH AUSTRALIA","Ute (2WD)","light_commercial","ICE",656
2022,2,"Q2 2022","TASMANIA","Ute (2WD)","light_commercial","ICE",185
2022,2,"Q2 2022","VICTORIA","Ute (2WD)","light_commercial","ICE",2352
2022,2,"Q2 2022","WESTERN AUSTRALIA","Ute (2WD)","light_commercial","ICE",821
2022,2,"Q2 2022","AUSTRALIAN CAPITAL TERRITORY","Ute (4WD)","light_commercial","ICE",577
2022,2,"Q2 2022","NEW SOUTH WALES","Ute (4WD)","light_commercial","ICE",13714
2022,2,"Q2 2022","NORTHERN TERRITORY","Ute (4WD)","light_commercial","ICE",838
2022,2,"Q2 2022","QUEENSLAND","Ute (4WD)","light_commercial","ICE",11493
2022,2,"Q2 2022","SOUTH AUSTRALIA","Ute (4WD)","light_commercial","ICE",3816
2022,2,"Q2 2022","TASMANIA","Ute (4WD)","light_commercial","ICE",1109
2022,2,"Q2 2022","VICTORIA","Ute (4WD)","light_commercial","ICE",10923
2022,2,"Q2 2022","WESTERN AUSTRALIA","Ute (4WD)","light_commercial","ICE",6160
2022,2,"Q2 2022","AUSTRALIAN CAPITAL TERRITORY","Van","light_commercial","ICE",76
2022,2,"Q2 2022","NEW SOUTH WALES","Van","light_commercial","ICE",2312
2022,2,"Q2 2022","NORTHERN TERRITORY","Van","light_commercial","ICE",23
2022,2,"Q2 2022","QUEENSLAND","Van","light_commercial","ICE",1180
2022,2,"Q2 2022","SOUTH AUSTRALIA","Van","light_commercial","ICE",409
2022,2,"Q2 2022","TASMANIA","Van","light_commercial","ICE",100
2022,2,"Q2 2022","VICTORIA","Van","light_commercial","ICE",1736
2022,2,"Q2 2022","WESTERN AUSTRALIA","Van","light_commercial","ICE",502
2022,2,"Q2 2022","AUSTRALIAN CAPITAL TERRITORY","Large Car","passenger","ICE",33
2022,2,"Q2 2022","NEW SOUTH WALES","Large Car","passenger","ICE",544
2022,2,"Q2 2022","NORTHERN TERRITORY","Large Car","passenger","ICE",9
2022,2,"Q2 2022","QUEENSLAND","Large Car","passenger","ICE",409
2022,2,"Q2 2022","SOUTH AUSTRALIA","Large Car","passenger","ICE",101
2022,2,"Q2 2022","TASMANIA","Large Car","passenger","ICE",20
2022,2,"Q2 2022","VICTORIA","Large Car","passenger","ICE",610
2022,2,"Q2 2022","WESTERN AUSTRALIA","Large Car","passenger","ICE",110
2022,2,"Q2 2022","AUSTRALIAN CAPITAL TERRITORY","Medium Car","passenger","ICE",83
2022,2,"Q2 2022","NEW SOUTH WALES","Medium Car","passenger","ICE",1697
2022,2,"Q2 2022","NORTHERN TERRITORY","Medium Car","passenger","ICE",27
2022,2,"Q2 2022","QUEENSLAND","Medium Car","passenger","ICE",708
2022,2,"Q2 2022","SOUTH AUSTRALIA","Medium Car","passenger","ICE",258
2022,2,"Q2 2022","TASMANIA","Medium Car","passenger","ICE",51
2022,2,"Q2 2022","VICTORIA","Medium Car","passenger","ICE",1662
2022,2,"Q2 2022","WESTERN AUSTRALIA","Medium Car","passenger","ICE",294
2022,2,"Q2 2022","AUSTRALIAN CAPITAL TERRITORY","Small Car","passenger","ICE",554
2022,2,"Q2 2022","NEW SOUTH WALES","Small Car","passenger","ICE",10385
2022,2,"Q2 2022","NORTHERN TERRITORY","Small Car","passenger","ICE",306
2022,2,"Q2 2022","QUEENSLAND","Small Car","passenger","ICE",6407
2022,2,"Q2 2022","SOUTH AUSTRALIA","Small Car","passenger","ICE",1990
2022,2,"Q2 2022","TASMANIA","Small Car","passenger","ICE",500
2022,2,"Q2 2022","VICTORIA","Small Car","passenger","ICE",8217
2022,2,"Q2 2022","WESTERN AUSTRALIA","Small Car","passenger","ICE",2767
2022,2,"Q2 2022","AUSTRALIAN CAPITAL TERRITORY","Sports Car","passenger","ICE",33
2022,2,"Q2 2022","NEW SOUTH WALES","Sports Car","passenger","ICE",622
2022,2,"Q2 2022","NORTHERN TERRITORY","Sports Car","passenger","ICE",8
2022,2,"Q2 2022","QUEENSLAND","Sports Car","passenger","ICE",370
2022,2,"Q2 2022","SOUTH AUSTRALIA","Sports Car","passenger","ICE",129
2022,2,"Q2 2022","TASMANIA","Sports Car","passenger","ICE",19
2022,2,"Q2 2022","VICTORIA","Sports Car","passenger","ICE",595
2022,2,"Q2 2022","WESTERN AUSTRALIA","Sports Car","passenger","ICE",138
2022,2,"Q2 2022","AUSTRALIAN CAPITAL TERRITORY","People Mover","people_mover","ICE",31
2022,2,"Q2 2022","NEW SOUTH WALES","People Mover","people_mover","ICE",950
2022,2,"Q2 2022","NORTHERN TERRITORY","People Mover","people_mover","ICE",41
2022,2,"Q2 2022","QUEENSLAND","People Mover","people_mover","ICE",654
2022,2,"Q2 2022","SOUTH AUSTRALIA","People Mover","people_mover","ICE",178
2022,2,"Q2 2022","TASMANIA","People Mover","people_mover","ICE",39
2022,2,"Q2 2022","VICTORIA","People Mover","people_mover","ICE",873
2022,2,"Q2 2022","WESTERN AUSTRALIA","People Mover","people_mover","ICE",270
2022,2,"Q2 2022","AUSTRALIAN CAPITAL TERRITORY","Large SUV","SUV","ICE",564
2022,2,"Q2 2022","NEW SOUTH WALES","Large SUV","SUV","ICE",12951
2022,2,"Q2 2022","NORTHERN TERRITORY","Large SUV","SUV","ICE",510
2022,2,"Q2 2022","QUEENSLAND","Large SUV","SUV","ICE",8601
2022,2,"Q2 2022","SOUTH AUSTRALIA","Large SUV","SUV","ICE",2759
2022,2,"Q2 2022","TASMANIA","Large SUV","SUV","ICE",678
2022,2,"Q2 2022","VICTORIA","Large SUV","SUV","ICE",11320
2022,2,"Q2 2022","WESTERN AUSTRALIA","Large SUV","SUV","ICE",4475
2022,2,"Q2 2022","AUSTRALIAN CAPITAL TERRITORY","Medium SUV","SUV","ICE",691
2022,2,"Q2 2022","NEW SOUTH WALES","Medium SUV","SUV","ICE",14914
2022,2,"Q2 2022","NORTHERN TERRITORY","Medium SUV","SUV","ICE",308
2022,2,"Q2 2022","QUEENSLAND","Medium SUV","SUV","ICE",8790
2022,2,"Q2 2022","SOUTH AUSTRALIA","Medium SUV","SUV","ICE",2591
2022,2,"Q2 2022","TASMANIA","Medium SUV","SUV","ICE",695
2022,2,"Q2 2022","VICTORIA","Medium SUV","SUV","ICE",13100
2022,2,"Q2 2022","WESTERN AUSTRALIA","Medium SUV","SUV","ICE",3666
2022,2,"Q2 2022","AUSTRALIAN CAPITAL TERRITORY","Small SUV","SUV","ICE",748
2022,2,"Q2 2022","NEW SOUTH WALES","Small SUV","SUV","ICE",14158
2022,2,"Q2 2022","NORTHERN TERRITORY","Small SUV","SUV","ICE",382
2022,2,"Q2 2022","QUEENSLAND","Small SUV","SUV","ICE",8770
2022,2,"Q2 2022","SOUTH AUSTRALIA","Small SUV","SUV","ICE",2874
2022,2,"Q2 2022","TASMANIA","Small SUV","SUV","ICE",646
2022,2,"Q2 2022","VICTORIA","Small SUV","SUV","ICE",11179
2022,2,"Q2 2022","WESTERN AUSTRALIA","Small SUV","SUV","ICE",4131
2022,2,"Q2 2022","AUSTRALIAN CAPITAL TERRITORY","Ute (4WD)","light_commercial","PHEV",0
2022,2,"Q2 2022","NEW SOUTH WALES","Ute (4WD)","light_commercial","PHEV",0
2022,2,"Q2 2022","NORTHERN TERRITORY","Ute (4WD)","light_commercial","PHEV",0
2022,2,"Q2 2022","QUEENSLAND","Ute (4WD)","light_commercial","PHEV",0
2022,2,"Q2 2022","SOUTH AUSTRALIA","Ute (4WD)","light_commercial","PHEV",0
2022,2,"Q2 2022","TASMANIA","Ute (4WD)","light_commercial","PHEV",0
2022,2,"Q2 2022","VICTORIA","Ute (4WD)","light_commercial","PHEV",0
2022,2,"Q2 2022","WESTERN AUSTRALIA","Ute (4WD)","light_commercial","PHEV",0
2022,2,"Q2 2022","AUSTRALIAN CAPITAL TERRITORY","Van","light_commercial","PHEV",0
2022,2,"Q2 2022","NEW SOUTH WALES","Van","light_commercial","PHEV",0
2022,2,"Q2 2022","QUEENSLAND","Van","light_commercial","PHEV",0
2022,2,"Q2 2022","SOUTH AUSTRALIA","Van","light_commercial","PHEV",0
2022,2,"Q2 2022","TASMANIA","Van","light_commercial","PHEV",0
2022,2,"Q2 2022","VICTORIA","Van","light_commercial","PHEV",0
2022,2,"Q2 2022","WESTERN AUSTRALIA","Van","light_commercial","PHEV",0
2022,2,"Q2 2022","AUSTRALIAN CAPITAL TERRITORY","Large Car","passenger","PHEV",0
2022,2,"Q2 2022","NEW SOUTH WALES","Large Car","passenger","PHEV",4
2022,2,"Q2 2022","NORTHERN TERRITORY","Large Car","passenger","PHEV",0
2022,2,"Q2 2022","QUEENSLAND","Large Car","passenger","PHEV",0
2022,2,"Q2 2022","SOUTH AUSTRALIA","Large Car","passenger","PHEV",0
2022,2,"Q2 2022","TASMANIA","Large Car","passenger","PHEV",0
2022,2,"Q2 2022","VICTORIA","Large Car","passenger","PHEV",2
2022,2,"Q2 2022","WESTERN AUSTRALIA","Large Car","passenger","PHEV",0
2022,2,"Q2 2022","AUSTRALIAN CAPITAL TERRITORY","Medium Car","passenger","PHEV",1
2022,2,"Q2 2022","NEW SOUTH WALES","Medium Car","passenger","PHEV",14
2022,2,"Q2 2022","NORTHERN TERRITORY","Medium Car","passenger","PHEV",0
2022,2,"Q2 2022","QUEENSLAND","Medium Car","passenger","PHEV",4
2022,2,"Q2 2022","SOUTH AUSTRALIA","Medium Car","passenger","PHEV",2
2022,2,"Q2 2022","TASMANIA","Medium Car","passenger","PHEV",0
2022,2,"Q2 2022","VICTORIA","Medium Car","passenger","PHEV",22
2022,2,"Q2 2022","WESTERN AUSTRALIA","Medium Car","passenger","PHEV",2
2022,2,"Q2 2022","AUSTRALIAN CAPITAL TERRITORY","Small Car","passenger","PHEV",12
2022,2,"Q2 2022","NEW SOUTH WALES","Small Car","passenger","PHEV",13
2022,2,"Q2 2022","QUEENSLAND","Small Car","passenger","PHEV",14
2022,2,"Q2 2022","SOUTH AUSTRALIA","Small Car","passenger","PHEV",2
2022,2,"Q2 2022","TASMANIA","Small Car","passenger","PHEV",0
2022,2,"Q2 2022","VICTORIA","Small Car","passenger","PHEV",5
2022,2,"Q2 2022","WESTERN AUSTRALIA","Small Car","passenger","PHEV",0
2022,2,"Q2 2022","AUSTRALIAN CAPITAL TERRITORY","Sports Car","passenger","PHEV",0
2022,2,"Q2 2022","NEW SOUTH WALES","Sports Car","passenger","PHEV",2
2022,2,"Q2 2022","QUEENSLAND","Sports Car","passenger","PHEV",2
2022,2,"Q2 2022","SOUTH AUSTRALIA","Sports Car","passenger","PHEV",1
2022,2,"Q2 2022","TASMANIA","Sports Car","passenger","PHEV",0
2022,2,"Q2 2022","VICTORIA","Sports Car","passenger","PHEV",2
2022,2,"Q2 2022","WESTERN AUSTRALIA","Sports Car","passenger","PHEV",0
2022,2,"Q2 2022","AUSTRALIAN CAPITAL TERRITORY","Large SUV","SUV","PHEV",7
2022,2,"Q2 2022","NEW SOUTH WALES","Large SUV","SUV","PHEV",84
2022,2,"Q2 2022","NORTHERN TERRITORY","Large SUV","SUV","PHEV",0
2022,2,"Q2 2022","QUEENSLAND","Large SUV","SUV","PHEV",21
2022,2,"Q2 2022","SOUTH AUSTRALIA","Large SUV","SUV","PHEV",7
2022,2,"Q2 2022","TASMANIA","Large SUV","SUV","PHEV",3
2022,2,"Q2 2022","VICTORIA","Large SUV","SUV","PHEV",96
2022,2,"Q2 2022","WESTERN AUSTRALIA","Large SUV","SUV","PHEV",15
2022,2,"Q2 2022","AUSTRALIAN CAPITAL TERRITORY","Medium SUV","SUV","PHEV",28
2022,2,"Q2 2022","NEW SOUTH WALES","Medium SUV","SUV","PHEV",459
2022,2,"Q2 2022","NORTHERN TERRITORY","Medium SUV","SUV","PHEV",5
2022,2,"Q2 2022","QUEENSLAND","Medium SUV","SUV","PHEV",303
2022,2,"Q2 2022","SOUTH AUSTRALIA","Medium SUV","SUV","PHEV",40
2022,2,"Q2 2022","TASMANIA","Medium SUV","SUV","PHEV",14
2022,2,"Q2 2022","VICTORIA","Medium SUV","SUV","PHEV",253
2022,2,"Q2 2022","WESTERN AUSTRALIA","Medium SUV","SUV","PHEV",48
2022,2,"Q2 2022","AUSTRALIAN CAPITAL TERRITORY","Small SUV","SUV","PHEV",13
2022,2,"Q2 2022","NEW SOUTH WALES","Small SUV","SUV","PHEV",98
2022,2,"Q2 2022","NORTHERN TERRITORY","Small SUV","SUV","PHEV",3
2022,2,"Q2 2022","QUEENSLAND","Small SUV","SUV","PHEV",101
2022,2,"Q2 2022","SOUTH AUSTRALIA","Small SUV","SUV","PHEV",31
2022,2,"Q2 2022","TASMANIA","Small SUV","SUV","PHEV",18
2022,2,"Q2 2022","VICTORIA","Small SUV","SUV","PHEV",86
2022,2,"Q2 2022","WESTERN AUSTRALIA","Small SUV","SUV","PHEV",57
2022,3,"Q3 2022","AUSTRALIAN CAPITAL TERRITORY","Ute (2WD)","light_commercial","BEV",0
2022,3,"Q3 2022","NEW SOUTH WALES","Ute (2WD)","light_commercial","BEV",0
2022,3,"Q3 2022","QUEENSLAND","Ute (2WD)","light_commercial","BEV",0
2022,3,"Q3 2022","SOUTH AUSTRALIA","Ute (2WD)","light_commercial","BEV",0
2022,3,"Q3 2022","VICTORIA","Ute (2WD)","light_commercial","BEV",0
2022,3,"Q3 2022","WESTERN AUSTRALIA","Ute (2WD)","light_commercial","BEV",0
2022,3,"Q3 2022","AUSTRALIAN CAPITAL TERRITORY","Ute (4WD)","light_commercial","BEV",0
2022,3,"Q3 2022","NEW SOUTH WALES","Ute (4WD)","light_commercial","BEV",0
2022,3,"Q3 2022","NORTHERN TERRITORY","Ute (4WD)","light_commercial","BEV",0
2022,3,"Q3 2022","QUEENSLAND","Ute (4WD)","light_commercial","BEV",0
2022,3,"Q3 2022","SOUTH AUSTRALIA","Ute (4WD)","light_commercial","BEV",0
2022,3,"Q3 2022","TASMANIA","Ute (4WD)","light_commercial","BEV",0
2022,3,"Q3 2022","VICTORIA","Ute (4WD)","light_commercial","BEV",0
2022,3,"Q3 2022","WESTERN AUSTRALIA","Ute (4WD)","light_commercial","BEV",0
2022,3,"Q3 2022","AUSTRALIAN CAPITAL TERRITORY","Van","light_commercial","BEV",0
2022,3,"Q3 2022","NEW SOUTH WALES","Van","light_commercial","BEV",6
2022,3,"Q3 2022","NORTHERN TERRITORY","Van","light_commercial","BEV",0
2022,3,"Q3 2022","QUEENSLAND","Van","light_commercial","BEV",4
2022,3,"Q3 2022","SOUTH AUSTRALIA","Van","light_commercial","BEV",1
2022,3,"Q3 2022","TASMANIA","Van","light_commercial","BEV",0
2022,3,"Q3 2022","VICTORIA","Van","light_commercial","BEV",3
2022,3,"Q3 2022","WESTERN AUSTRALIA","Van","light_commercial","BEV",1
2022,3,"Q3 2022","AUSTRALIAN CAPITAL TERRITORY","Large Car","passenger","BEV",4
2022,3,"Q3 2022","NEW SOUTH WALES","Large Car","passenger","BEV",54
2022,3,"Q3 2022","NORTHERN TERRITORY","Large Car","passenger","BEV",0
2022,3,"Q3 2022","QUEENSLAND","Large Car","passenger","BEV",29
2022,3,"Q3 2022","SOUTH AUSTRALIA","Large Car","passenger","BEV",5
2022,3,"Q3 2022","TASMANIA","Large Car","passenger","BEV",2
2022,3,"Q3 2022","VICTORIA","Large Car","passenger","BEV",54
2022,3,"Q3 2022","WESTERN AUSTRALIA","Large Car","passenger","BEV",8
2022,3,"Q3 2022","AUSTRALIAN CAPITAL TERRITORY","Medium Car","passenger","BEV",237
2022,3,"Q3 2022","NEW SOUTH WALES","Medium Car","passenger","BEV",1517
