"manufacturer_id","vehicle_class_id","fuel_type_id","source_id","query_year","vehicle_display_id","model","body","engine","transmission","drivetrain","tailpipe_co2_comb_g_km","tailpipe_co2_urban_g_km","tailpipe_co2_extra_g_km","annual_fuel_cost_aud","fuel_consumption_comb_l_100km","fuel_consumption_urban_l_100km","fuel_consumption_extra_l_100km","energy_consumption_wh_km","electric_range_km","air_pollution_standard","annual_tailpipe_co2_tonnes","fuel_lifecycle_co2_g_km","noise_data","test_cycle","source_url","raw_html_path","fuel_type_label","powertrain_group","vehicle_class_label","manufacturer_label"
NA,NA,17,"gvg_current_search",2025,"25377","BMW I08 i8","2 door 4 seat Coupe","1.5L 3cyl Turbo Plug-in Electric/Petrol 95RON","6 spd Auto","2WD",49,121,NA,1214,2.1,5.2,NA,119,37,"Euro 5",0.69,143,"99.00 dBA <br/>@ 3750 rpm","N/A","https://www.greenvehicleguide.gov.au/Vehicle/Search","data/raw/gvg_search/gvg_year2025_fuel17_allclass_allmake.html","Plug-in Electric/Petrol 95RON","PHEV",NA,NA
NA,NA,17,"gvg_current_search",2025,"34188","BYD SA3 SEALION 6 Dynamic","4 door 5 seat Wagon","1.5L 4cyl Plug-in Electric/Petrol 95RON","1 spd Auto","2WD",24,15,27,1174,1.1,0.7,1.2,169,92,"Euro 6",0.34,149,"56 dBA <br/>@ 1780 rpm","N/A","https://www.greenvehicleguide.gov.au/Vehicle/Search","data/raw/gvg_search/gvg_year2025_fuel17_allclass_allmake.html","Plug-in Electric/Petrol 95RON","PHEV",NA,NA
NA,NA,17,"gvg_current_search",2025,"37300","BYD SA3 SEALION 6 Extended Range Dynamic","4 door 5 seat Wagon","1.5L 4cyl Plug-in Electric/Petrol 95RON","1 spd Auto","2WD",17,NA,NA,975,0.8,NA,NA,147,140,"Euro 5",0.24,125,"56 dBA <br/>@ 1780 rpm","N/A","https://www.greenvehicleguide.gov.au/Vehicle/Search","data/raw/gvg_search/gvg_year2025_fuel17_allclass_allmake.html","Plug-in Electric/Petrol 95RON","PHEV",NA,NA
NA,NA,17,"gvg_current_search",2025,"37301","BYD SA3 SEALION 6 Extended Range Premium","4 door 5 seat Wagon","1.5L 4cyl Plug-in Electric/Petrol 95RON","1 spd Auto","4WD",25,NA,NA,1244,1.1,NA,NA,183,128,"Euro 5",0.35,158,"61 dBA <br/>@ 1805 rpm","N/A","https://www.greenvehicleguide.gov.au/Vehicle/Search","data/raw/gvg_search/gvg_year2025_fuel17_allclass_allmake.html","Plug-in Electric/Petrol 95RON","PHEV",NA,NA
NA,NA,17,"gvg_current_search",2025,"34189","BYD SA3 SEALION 6 PREMIUM","4 door 5 seat Wagon","1.5L 4cyl Turbo Plug-in Electric/Petrol 95RON","1 spd Auto","4WD",32,30,30,1312,1.4,1.3,1.3,179,81,"Euro 6",0.45,164,"61 dBA <br/>@ 1805 rpm","N/A","https://www.greenvehicleguide.gov.au/Vehicle/Search","data/raw/gvg_search/gvg_year2025_fuel17_allclass_allmake.html","Plug-in Electric/Petrol 95RON","PHEV",NA,NA
NA,NA,17,"gvg_current_search",2025,"37298","BYD Sealion 5 Essential","4 door 5 seat Wagon","1.5L 4cyl Plug-in Electric/Petrol 95RON","1 spd Auto","2WD",26,NA,NA,956,1.2,NA,NA,120,71,"Euro 5",0.36,118,"67 dBA <br/>@ 2600 rpm","N/A","https://www.greenvehicleguide.gov.au/Vehicle/Search","data/raw/gvg_search/gvg_year2025_fuel17_allclass_allmake.html","Plug-in Electric/Petrol 95RON","PHEV",NA,NA
NA,NA,17,"gvg_current_search",2025,"37299","BYD Sealion 5 Premium","4 door 5 seat Wagon","1.5L 4cyl Plug-in Electric/Petrol 95RON","1 spd Auto","2WD",27,NA,NA,1036,1.3,NA,NA,130,100,"Euro 5",0.38,127,"67 dBA <br/>@ 2600 rpm","N/A","https://www.greenvehicleguide.gov.au/Vehicle/Search","data/raw/gvg_search/gvg_year2025_fuel17_allclass_allmake.html","Plug-in Electric/Petrol 95RON","PHEV",NA,NA
NA,NA,17,"gvg_current_search",2025,"34211","BYD SHARK 6","4 door 5 seat Utility","1.5L 4cyl Turbo Plug-in Electric/Petrol 95RON","1 spd Auto","4WD",46,NA,NA,1654,2,NA,NA,212,100,"Euro 5",0.64,204,"62 dBA <br/>@ 1380 rpm","N/A","https://www.greenvehicleguide.gov.au/Vehicle/Search","data/raw/gvg_search/gvg_year2025_fuel17_allclass_allmake.html","Plug-in Electric/Petrol 95RON","PHEV",NA,NA
NA,NA,17,"gvg_current_search",2025,"37562","BYD SHARK 6 Cab Chassis","4 door 5 seat Utility","1.5L 4cyl Turbo Plug-in Electric/Petrol 95RON","1 spd Auto","4WD",46,NA,NA,1654,2,NA,NA,212,100,"Euro 5",0.64,204,"62 dBA <br/>@ 1380 rpm","N/A","https://www.greenvehicleguide.gov.au/Vehicle/Search","data/raw/gvg_search/gvg_year2025_fuel17_allclass_allmake.html","Plug-in Electric/Petrol 95RON","PHEV",NA,NA
NA,NA,17,"gvg_current_search",2025,"37105","BYD SR SEALION 8 DM-i","4 door 7 seat Wagon","1.5L 4cyl Turbo Plug-in Electric/Petrol 95RON","1 spd Auto","2WD",24,NA,NA,1078,1.1,NA,NA,150,103,"Euro 5",0.34,135,"57 dBA <br/>@ 1400 rpm","N/A","https://www.greenvehicleguide.gov.au/Vehicle/Search","data/raw/gvg_search/gvg_year2025_fuel17_allclass_allmake.html","Plug-in Electric/Petrol 95RON","PHEV",NA,NA
NA,NA,17,"gvg_current_search",2025,"37104","BYD SR SEALION 8 DM-p","4 door 7 seat Wagon","1.5L 4cyl Turbo Plug-in Electric/Petrol 95RON","1 spd Auto","4WD",22,NA,NA,1296,1,NA,NA,199,152,"Euro 5",0.31,166,"58 dBA <br/>@ 1400 rpm","N/A","https://www.greenvehicleguide.gov.au/Vehicle/Search","data/raw/gvg_search/gvg_year2025_fuel17_allclass_allmake.html","Plug-in Electric/Petrol 95RON","PHEV",NA,NA
NA,NA,17,"gvg_current_search",2025,"37247","Chery 2026 Tiggo 7 PHEV 1.5T 1DHT 2WD","4 door 5 seat SUV","1.5L 4cyl Turbo Plug-in Electric/Petrol 95RON","1 spd Auto","2WD",33,NA,NA,1231,1.4,NA,NA,163,93,"Euro 6",0.46,153,"55 dBA <br/>@ 3900 rpm","N/A","https://www.greenvehicleguide.gov.au/Vehicle/Search","data/raw/gvg_search/gvg_year2025_fuel17_allclass_allmake.html","Plug-in Electric/Petrol 95RON","PHEV",NA,NA
NA,NA,17,"gvg_current_search",2025,"37248","Chery 2026 Tiggo 8 PHEV 1.5T 1DHT 2WD","4 door 7 seat SUV","1.5L 4cyl Turbo Plug-in Electric/Petrol 95RON","1 spd Auto","2WD",30,NA,NA,1157,1.3,NA,NA,154,95,"Euro 6",0.42,144,"66 dBA <br/>@ 1400 rpm","N/A","https://www.greenvehicleguide.gov.au/Vehicle/Search","data/raw/gvg_search/gvg_year2025_fuel17_allclass_allmake.html","Plug-in Electric/Petrol 95RON","PHEV",NA,NA
NA,NA,17,"gvg_current_search",2025,"37334","Chery 2026 Tiggo 9 CSH PHEV AWD (Ultimate)","4 door 7 seat SUV","1.5L 4cyl Turbo Plug-in Electric/Petrol 95RON","1 spd Auto","4WD",32,NA,NA,1367,1.4,NA,NA,190,170,"Euro 6",0.45,172,"N/A","N/A","https://www.greenvehicleguide.gov.au/Vehicle/Search","data/raw/gvg_search/gvg_year2025_fuel17_allclass_allmake.html","Plug-in Electric/Petrol 95RON","PHEV",NA,NA
NA,NA,17,"gvg_current_search",2025,"32461","Citroen C5X Shine Hybrid","4 door 5 seat Wagon","1.6L 4cyl Turbo Plug-in Electric/Petrol 95RON","8 spd Auto","2WD",35,NA,NA,1396,1.5,NA,NA,190,60,"Euro 6",0.49,175,"77 dBA <br/>@ 3750 rpm","N/A","https://www.greenvehicleguide.gov.au/Vehicle/Search","data/raw/gvg_search/gvg_year2025_fuel17_allclass_allmake.html","Plug-in Electric/Petrol 95RON","PHEV",NA,NA
NA,NA,17,"gvg_current_search",2025,"37781","Cupra MY23 Formentor VZE 180 PHEV","4 door 5 seat SUV","1.4L 4cyl Turbo Plug-in Electric/Petrol 95RON","6 spd Auto","2WD",43,NA,NA,1267,1.9,NA,NA,141,58,"Euro 6",0.6,152,"72 dBA <br/>@ 3750 rpm","WLTP (3-Phase)","https://www.greenvehicleguide.gov.au/Vehicle/Search","data/raw/gvg_search/gvg_year2025_fuel17_allclass_allmake.html","Plug-in Electric/Petrol 95RON","PHEV",NA,NA
NA,NA,17,"gvg_current_search",2025,"37782","Cupra MY24 Formentor VZE 180 PHEV","4 door 5 seat SUV","1.4L 4cyl Turbo Plug-in Electric/Petrol 95RON","6 spd Auto","2WD",43,NA,NA,1267,1.9,NA,NA,141,58,"Euro 6",0.6,152,"72 dBA <br/>@ 3750 rpm","WLTP (3-Phase)","https://www.greenvehicleguide.gov.au/Vehicle/Search","data/raw/gvg_search/gvg_year2025_fuel17_allclass_allmake.html","Plug-in Electric/Petrol 95RON","PHEV",NA,NA
NA,NA,17,"gvg_current_search",2025,"37093","Cupra MY25 LEON VZe 200PHEV","4 door 5 seat Wagon","1.5L 4cyl Turbo Plug-in Electric/Petrol 95RON","6 spd Auto","2WD",11,NA,NA,969,0.4,NA,NA,169,121,"Euro 6",0.15,128,"N/A","N/A","https://www.greenvehicleguide.gov.au/Vehicle/Search","data/raw/gvg_search/gvg_year2025_fuel17_allclass_allmake.html","Plug-in Electric/Petrol 95RON","PHEV",NA,NA
NA,NA,17,"gvg_current_search",2025,"37091","Cupra MY26 LEON VZe 200PHEV","4 door 5 seat Wagon","1.5L 4cyl Turbo Plug-in Electric/Petrol 95RON","6 spd Auto","2WD",11,NA,NA,969,0.4,NA,NA,169,121,"Euro 6",0.15,128,"N/A","N/A","https://www.greenvehicleguide.gov.au/Vehicle/Search","data/raw/gvg_search/gvg_year2025_fuel17_allclass_allmake.html","Plug-in Electric/Petrol 95RON","PHEV",NA,NA
NA,NA,17,"gvg_current_search",2025,"37092","Cupra MY26 Terramar VZe 200PHEV","4 door 5 seat SUV","1.5L 4cyl Turbo Plug-in Electric/Petrol 95RON","6 spd Auto","2WD",11,NA,NA,1084,0.5,NA,NA,186,110,"Euro 6",0.15,143,"N/A","N/A","https://www.greenvehicleguide.gov.au/Vehicle/Search","data/raw/gvg_search/gvg_year2025_fuel17_allclass_allmake.html","Plug-in Electric/Petrol 95RON","PHEV",NA,NA
NA,NA,17,"gvg_current_search",2025,"37423","Cupra MY26.5 LEON VZe 200PHEV","4 door 5 seat Wagon","1.5L 4cyl Turbo Plug-in Electric/Petrol 95RON","6 spd Auto","2WD",35,NA,NA,1391,1.5,NA,NA,189,119,"Euro 6",0.49,174,"N/A","N/A","https://www.greenvehicleguide.gov.au/Vehicle/Search","data/raw/gvg_search/gvg_year2025_fuel17_allclass_allmake.html","Plug-in Electric/Petrol 95RON","PHEV",NA,NA
NA,NA,17,"gvg_current_search",2025,"37575","Cupra MY26.5 Terramar VZe 200PHEV","4 door 5 seat SUV","1.5L 4cyl Turbo Plug-in Electric/Petrol 95RON","6 spd Auto","2WD",42,NA,NA,1273,1.8,NA,NA,148,109,"Euro 6",0.59,154,"N/A","WLTP (4-Phase)","https://www.greenvehicleguide.gov.au/Vehicle/Search","data/raw/gvg_search/gvg_year2025_fuel17_allclass_allmake.html","Plug-in Electric/Petrol 95RON","PHEV",NA,NA
NA,NA,17,"gvg_current_search",2025,"37303","Denza B5 B5","4 door 5 seat Wagon","1.5L 4cyl Turbo Plug-in Electric/Petrol 95RON","1 spd Auto","4WD",42,NA,NA,1730,1.9,NA,NA,233,100,"Euro 5",0.59,216,"71 dBA <br/>@ 1400 rpm","N/A","https://www.greenvehicleguide.gov.au/Vehicle/Search","data/raw/gvg_search/gvg_year2025_fuel17_allclass_allmake.html","Plug-in Electric/Petrol 95RON","PHEV",NA,NA
NA,NA,17,"gvg_current_search",2025,"37302","Denza B5 B5 Leopard","4 door 5 seat Wagon","1.5L 4cyl Turbo Plug-in Electric/Petrol 95RON","1 spd Auto","4WD",42,NA,NA,1730,1.9,NA,NA,233,100,"Euro 5",0.59,216,"71 dBA <br/>@ 1400 rpm","N/A","https://www.greenvehicleguide.gov.au/Vehicle/Search","data/raw/gvg_search/gvg_year2025_fuel17_allclass_allmake.html","Plug-in Electric/Petrol 95RON","PHEV",NA,NA
NA,NA,17,"gvg_current_search",2025,"35499","Ford 25.00MY Ranger Double Cab PHEV SPORT 4WD","4 door 5 seat Utility","2.3L 4cyl Turbo Plug-in Electric/Petrol 95RON","10 spd Auto","4WD",66,NA,NA,1791,2.9,NA,NA,187,49,"Euro 6",0.92,213,"76 dBA <br/>@ 3450 rpm","N/A","https://www.greenvehicleguide.gov.au/Vehicle/Search","data/raw/gvg_search/gvg_year2025_fuel17_allclass_allmake.html","Plug-in Electric/Petrol 95RON","PHEV",NA,NA
NA,NA,17,"gvg_current_search",2025,"35501","Ford 25.00MY Ranger Double Cab PHEV STORMTRAK 4WD","4 door 5 seat Utility","2.3L 4cyl Turbo Plug-in Electric/Petrol 95RON","10 spd Auto","4WD",66,NA,NA,1791,2.9,NA,NA,187,49,"Euro 6",0.92,213,"76 dBA <br/>@ 3450 rpm","N/A","https://www.greenvehicleguide.gov.au/Vehicle/Search","data/raw/gvg_search/gvg_year2025_fuel17_allclass_allmake.html","Plug-in Electric/Petrol 95RON","PHEV",NA,NA
NA,NA,17,"gvg_current_search",2025,"35500","Ford 25.00MY Ranger Double Cab PHEV WILDTRAK 4WD","4 door 5 seat Utility","2.3L 4cyl Turbo Plug-in Electric/Petrol 95RON","10 spd Auto","4WD",66,NA,NA,1791,2.9,NA,NA,187,49,"Euro 6",0.92,213,"76 dBA <br/>@ 3450 rpm","N/A","https://www.greenvehicleguide.gov.au/Vehicle/Search","data/raw/gvg_search/gvg_year2025_fuel17_allclass_allmake.html","Plug-in Electric/Petrol 95RON","PHEV",NA,NA
NA,NA,17,"gvg_current_search",2025,"35498","Ford 25.00MY Ranger Double Cab PHEV XLT 4WD","4 door 5 seat Utility","2.3L 4cyl Turbo Plug-in Electric/Petrol 95RON","10 spd Auto","4WD",66,NA,NA,1791,2.9,NA,NA,187,49,"Euro 6",0.92,213,"76 dBA <br/>@ 3450 rpm","N/A","https://www.greenvehicleguide.gov.au/Vehicle/Search","data/raw/gvg_search/gvg_year2025_fuel17_allclass_allmake.html","Plug-in Electric/Petrol 95RON","PHEV",NA,NA
NA,NA,17,"gvg_current_search",2025,"31816","Ford MY22 Escape ST-Line","4 door 5 seat SUV","2.5L 4cyl Plug-in Electric/Petrol 95RON","1 spd CVT","2WD",33,NA,NA,1180,1.5,NA,NA,147,69,"Euro 5",0.46,145,"74 dBA <br/>@ 3500 rpm","N/A","https://www.greenvehicleguide.gov.au/Vehicle/Search","data/raw/gvg_search/gvg_year2025_fuel17_allclass_allmake.html","Plug-in Electric/Petrol 95RON","PHEV",NA,NA
NA,NA,17,"gvg_current_search",2025,"36948","Geely STARRAY EM-I","4 door 5 seat SUV","1.5L 4cyl Plug-in Electric/Petrol 95RON","1 spd Auto","2WD",54,NA,NA,1443,2.4,NA,NA,147,83,"Euro 6",0.76,171,"81 dBA <br/>@ 1710 rpm","N/A","https://www.greenvehicleguide.gov.au/Vehicle/Search","data/raw/gvg_search/gvg_year2025_fuel17_allclass_allmake.html","Plug-in Electric/Petrol 95RON","PHEV",NA,NA
NA,NA,17,"gvg_current_search",2025,"37743","GWM TANK 500 PHEV","4 door 7 seat Wagon","2L 4cyl Turbo Plug-in Electric/Petrol 95RON","9 spd Auto","4WD",47,NA,NA,1985,2.1,NA,NA,272,120,"Euro 5",0.66,249,"80 dBA <br/>@ 3750 rpm","NEDC","https://www.greenvehicleguide.gov.au/Vehicle/Search","data/raw/gvg_search/gvg_year2025_fuel17_allclass_allmake.html","Plug-in Electric/Petrol 95RON","PHEV",NA,NA
NA,NA,17,"gvg_current_search",2025,"35534","Haval H6 GT PHEV","4 door 5 seat SUV","1.5L 4cyl Turbo Plug-in Electric/Petrol 95RON","1 spd Auto","4WD",19,NA,NA,1287,0.8,NA,NA,209,180,"Euro 5",0.27,167,"78 dBA <br/>@ 3750 rpm","N/A","https://www.greenvehicleguide.gov.au/Vehicle/Search","data/raw/gvg_search/gvg_year2025_fuel17_allclass_allmake.html","Plug-in Electric/Petrol 95RON","PHEV",NA,NA
NA,NA,17,"gvg_current_search",2025,"34234","Jaguar X761 25MY F-Pace P400e AWD Auto Electric Hybrid","4 door 5 seat SUV","2L 4cyl Turbo Plug-in Electric/Petrol 95RON","8 spd Auto","4WD",51,NA,193,1843,2.2,NA,8.3,238,69,"Euro 5",0.71,228,"75 dBA <br/>@ 3750 rpm","N/A","https://www.greenvehicleguide.gov.au/Vehicle/Search","data/raw/gvg_search/gvg_year2025_fuel17_allclass_allmake.html","Plug-in Electric/Petrol 95RON","PHEV",NA,NA
NA,NA,17,"gvg_current_search",2025,"34012","Jeep Compass 4xe Limited","4 door 5 seat SUV","1.3L 4cyl Turbo Plug-in Electric/Petrol 95RON","6 spd Auto","4WD",47,NA,NA,1451,2.1,NA,NA,166,47,"Euro 6",0.66,175,"71 dBA <br/>@ 3000 rpm","N/A","https://www.greenvehicleguide.gov.au/Vehicle/Search","data/raw/gvg_search/gvg_year2025_fuel17_allclass_allmake.html","Plug-in Electric/Petrol 95RON","PHEV",NA,NA
NA,NA,17,"gvg_current_search",2025,"34013","Jeep Compass 4xe Summit","4 door 5 seat SUV","1.3L 4cyl Turbo Plug-in Electric/Petrol 95RON","6 spd Auto","4WD",47,NA,NA,1451,2.1,NA,NA,166,47,"Euro 6",0.66,175,"71 dBA <br/>@ 3000 rpm","N/A","https://www.greenvehicleguide.gov.au/Vehicle/Search","data/raw/gvg_search/gvg_year2025_fuel17_allclass_allmake.html","Plug-in Electric/Petrol 95RON","PHEV",NA,NA
NA,NA,17,"gvg_current_search",2025,"32386","Jeep Grand Cherokee PHEV SUMMIT RESERVE 4WD","4 door 5 seat SUV","2L 4cyl Turbo Plug-in Electric/Petrol 95RON","8 spd Auto","4WD",74,NA,NA,1990,3.2,NA,NA,209,52,"Euro 5",1.04,237,"59 dBA <br/>@ 1275 rpm","N/A","https://www.greenvehicleguide.gov.au/Vehicle/Search","data/raw/gvg_search/gvg_year2025_fuel17_allclass_allmake.html","Plug-in Electric/Petrol 95RON","PHEV",NA,NA
NA,NA,17,"gvg_current_search",2025,"37470","Land Rover L1 L461 23MY Range Rover Sport P440e","4 door 5 seat Wagon","3L 6cyl Turbo Plug-in Electric/Petrol 95RON","8 spd Auto","4WD",37,NA,222,1758,1.6,NA,9.8,256,125,"Euro 5",0.52,223,"79 dBA <br/>@ 3750 rpm","N/A","https://www.greenvehicleguide.gov.au/Vehicle/Search","data/raw/gvg_search/gvg_year2025_fuel17_allclass_allmake.html","Plug-in Electric/Petrol 95RON","PHEV",NA,NA
NA,NA,17,"gvg_current_search",2025,"37471","Land Rover L1 L461 23MY Range Rover Sport P510e","4 door 5 seat Wagon","3L 6cyl Turbo Plug-in Electric/Petrol 95RON","8 spd Auto","4WD",37,NA,222,1758,1.6,NA,9.8,256,125,"Euro 5",0.52,223,"79 dBA <br/>@ 3750 rpm","N/A","https://www.greenvehicleguide.gov.au/Vehicle/Search","data/raw/gvg_search/gvg_year2025_fuel17_allclass_allmake.html","Plug-in Electric/Petrol 95RON","PHEV",NA,NA
NA,NA,17,"gvg_current_search",2025,"37472","Land Rover L1 L461 24MY Range Rover Sport P460e","4 door 5 seat Wagon","3L 6cyl Turbo Plug-in Electric/Petrol 95RON","8 spd Auto","4WD",38,NA,228,1748,1.6,NA,9.8,254,126,"Euro 5",0.53,222,"79 dBA <br/>@ 3750 rpm","N/A","https://www.greenvehicleguide.gov.au/Vehicle/Search","data/raw/gvg_search/gvg_year2025_fuel17_allclass_allmake.html","Plug-in Electric/Petrol 95RON","PHEV",NA,NA
NA,NA,17,"gvg_current_search",2025,"37474","Land Rover L1 L461 25MY Range Rover Sport P460e","4 door 5 seat Wagon","3L 6cyl Turbo Plug-in Electric/Petrol 95RON","8 spd Auto","4WD",38,NA,228,1748,1.6,NA,9.8,254,126,"Euro 5",0.53,222,"82 dBA <br/>@ 3750 rpm","N/A","https://www.greenvehicleguide.gov.au/Vehicle/Search","data/raw/gvg_search/gvg_year2025_fuel17_allclass_allmake.html","Plug-in Electric/Petrol 95RON","PHEV",NA,NA
NA,NA,17,"gvg_current_search",2025,"37468","Land Rover L1 L461 26MY Range Rover Sport P460e","4 door 5 seat Wagon","3L 6cyl Turbo Plug-in Electric/Petrol 95RON","8 spd Auto","4WD",37,NA,221,1516,1.7,NA,10.1,202,126,"Euro 5",0.52,189,"82 dBA <br/>@ 3750 rpm","N/A","https://www.greenvehicleguide.gov.au/Vehicle/Search","data/raw/gvg_search/gvg_year2025_fuel17_allclass_allmake.html","Plug-in Electric/Petrol 95RON","PHEV",NA,NA
NA,NA,17,"gvg_current_search",2025,"37473","Land Rover L1 L461NA 25MY Range Rover Sport P460e","4 door 5 seat SUV","3L 6cyl Turbo Plug-in Electric/Petrol 95RON","8 spd Auto","4WD",38,NA,228,1748,1.6,NA,9.8,254,126,"Euro 5",0.53,222,"82 dBA <br/>@ 3750 rpm","N/A","https://www.greenvehicleguide.gov.au/Vehicle/Search","data/raw/gvg_search/gvg_year2025_fuel17_allclass_allmake.html","Plug-in Electric/Petrol 95RON","PHEV",NA,NA
NA,NA,17,"gvg_current_search",2025,"37469","Land Rover L1 L461NA 26MY Range Rover Sport P460e","4 door 5 seat SUV","3L 6cyl Turbo Plug-in Electric/Petrol 95RON","8 spd Auto","4WD",37,NA,221,1516,1.7,NA,10.1,202,126,"Euro 6",0.52,189,"82 dBA <br/>@ 3750 rpm","N/A","https://www.greenvehicleguide.gov.au/Vehicle/Search","data/raw/gvg_search/gvg_year2025_fuel17_allclass_allmake.html","Plug-in Electric/Petrol 95RON","PHEV",NA,NA
NA,NA,17,"gvg_current_search",2025,"31809","Land Rover L460 Range Rover P440e SWB 5 Seater","4 door 5 seat Wagon","3L 6cyl Turbo Plug-in Electric/Petrol 95RON","8 spd Auto","4WD",37,NA,222,1758,1.6,NA,9.8,256,125,"Euro 5",0.52,223,"80 dBA <br/>@ 3750 rpm","N/A","https://www.greenvehicleguide.gov.au/Vehicle/Search","data/raw/gvg_search/gvg_year2025_fuel17_allclass_allmake.html","Plug-in Electric/Petrol 95RON","PHEV",NA,NA
NA,NA,17,"gvg_current_search",2025,"31810","Land Rover L460 Range Rover P510e SWB 5 Seater","4 door 5 seat Wagon","3L 6cyl Turbo Plug-in Electric/Petrol 95RON","8 spd Auto","4WD",37,NA,222,1758,1.6,NA,9.8,256,125,"Euro 5",0.52,223,"80 dBA <br/>@ 3750 rpm","N/A","https://www.greenvehicleguide.gov.au/Vehicle/Search","data/raw/gvg_search/gvg_year2025_fuel17_allclass_allmake.html","Plug-in Electric/Petrol 95RON","PHEV",NA,NA
NA,NA,17,"gvg_current_search",2025,"32216","Land Rover L461 Range Rover L1 Range Rover Sport P440e","4 door 5 seat SUV","3L 6cyl Turbo Plug-in Electric/Petrol 95RON","8 spd Auto","4WD",37,NA,222,1758,1.6,NA,9.8,256,125,"Euro 5",0.52,223,"79 dBA <br/>@ 3750 rpm","N/A","https://www.greenvehicleguide.gov.au/Vehicle/Search","data/raw/gvg_search/gvg_year2025_fuel17_allclass_allmake.html","Plug-in Electric/Petrol 95RON","PHEV",NA,NA
NA,NA,17,"gvg_current_search",2025,"32217","Land Rover L461 Range Rover L1 Range Rover Sport P510e","4 door 5 seat SUV","3L 6cyl Turbo Plug-in Electric/Petrol 95RON","8 spd Auto","4WD",37,NA,222,1758,1.6,NA,9.8,256,125,"Euro 5",0.52,223,"79 dBA <br/>@ 3750 rpm","N/A","https://www.greenvehicleguide.gov.au/Vehicle/Search","data/raw/gvg_search/gvg_year2025_fuel17_allclass_allmake.html","Plug-in Electric/Petrol 95RON","PHEV",NA,NA
NA,NA,17,"gvg_current_search",2025,"31812","Land Rover L551 Range Rover Evoque P300e Auto 230kW PHEV","4 door 5 seat Wagon","1.5L 3cyl Turbo Plug-in Electric/Petrol 95RON","9 spd Auto","4WD",48,NA,176,1552,2.1,NA,7.7,186,66,"Euro 6",0.67,189,"68 dBA <br/>@ 3750 rpm","N/A","https://www.greenvehicleguide.gov.au/Vehicle/Search","data/raw/gvg_search/gvg_year2025_fuel17_allclass_allmake.html","Plug-in Electric/Petrol 95RON","PHEV",NA,NA
NA,NA,17,"gvg_current_search",2025,"34001","Land Rover L560 23MY LY Velar P400e","4 door 5 seat Wagon","2L 4cyl Turbo Plug-in Electric/Petrol 95RON","8 spd Auto","4WD",62,NA,209,1763,2.7,NA,9.2,193,59,"Euro 5",0.87,211,"78 dBA <br/>@ 3750 rpm","N/A","https://www.greenvehicleguide.gov.au/Vehicle/Search","data/raw/gvg_search/gvg_year2025_fuel17_allclass_allmake.html","Plug-in Electric/Petrol 95RON","PHEV",NA,NA
NA,NA,17,"gvg_current_search",2025,"33822","Land Rover L560 24MY LY P400e Electric Hybrid","4 door 5 seat Wagon","2L 4cyl Turbo Plug-in Electric/Petrol 95RON","8 spd Auto","4WD",51,NA,193,1843,2.2,NA,8.3,238,69,"Euro 5",0.71,228,"77 dBA <br/>@ 3750 rpm","N/A","https://www.greenvehicleguide.gov.au/Vehicle/Search","data/raw/gvg_search/gvg_year2025_fuel17_allclass_allmake.html","Plug-in Electric/Petrol 95RON","PHEV",NA,NA
NA,NA,17,"gvg_current_search",2025,"31945","Land Rover L560 Range Rover Velar Velar P400e","4 door 5 seat SUV","2L 4cyl Turbo Plug-in Electric/Petrol 95RON","8 spd Auto","4WD",62,NA,209,1763,2.7,NA,9.2,193,59,"Euro 5",0.87,211,"78 dBA <br/>@ 3750 rpm","N/A","https://www.greenvehicleguide.gov.au/Vehicle/Search","data/raw/gvg_search/gvg_year2025_fuel17_allclass_allmake.html","Plug-in Electric/Petrol 95RON","PHEV",NA,NA
NA,NA,17,"gvg_current_search",2025,"34257","Land Rover L663 23MY Defender LE 110 P400e Electric Hybrid AWD 5 seats","4 door 5 seat SUV","2L 4cyl Turbo Plug-in Electric/Petrol 95RON","8 spd Auto","4WD",78,NA,241,2310,3.4,NA,10.5,261,52,"Euro 5",1.09,279,"79 dBA <br/>@ 3750 rpm","N/A","https://www.greenvehicleguide.gov.au/Vehicle/Search","data/raw/gvg_search/gvg_year2025_fuel17_allclass_allmake.html","Plug-in Electric/Petrol 95RON","PHEV",NA,NA
NA,NA,17,"gvg_current_search",2025,"34258","Land Rover L663 23MY Defender LE 110 P400e Electric Hybrid AWD 6 seats","4 door 6 seat SUV","2L 4cyl Turbo Plug-in Electric/Petrol 95RON","8 spd Auto","4WD",78,NA,241,2310,3.4,NA,10.5,261,52,"Euro 5",1.09,279,"79 dBA <br/>@ 3750 rpm","N/A","https://www.greenvehicleguide.gov.au/Vehicle/Search","data/raw/gvg_search/gvg_year2025_fuel17_allclass_allmake.html","Plug-in Electric/Petrol 95RON","PHEV",NA,NA
NA,NA,17,"gvg_current_search",2025,"34253","Land Rover L663 24MY Defender LE 110 P400e Electric Hybrid AWD 5 seats","4 door 5 seat SUV","2L 4cyl Turbo Plug-in Electric/Petrol 95RON","8 spd Auto","4WD",78,NA,241,2310,3.4,NA,10.5,261,52,"Euro 5",1.09,279,"79 dBA <br/>@ 3750 rpm","N/A","https://www.greenvehicleguide.gov.au/Vehicle/Search","data/raw/gvg_search/gvg_year2025_fuel17_allclass_allmake.html","Plug-in Electric/Petrol 95RON","PHEV",NA,NA
