VEHICLE_ID,MANUFACTURER,MODEL,YEAR,TRANSMISSION,BODY_STYLE,FUEL,TYPE_OF_CAR,CITY_CYCLE,HIGHWAY_CYCLE,FUEL_SYSTEM,ENGINE_DISPLACEMENT,ENGINE_DISPLACEMENT_COMMENT,NO_CYLINDERS,NO_GEAR_RATIOS,SEATING_CAPACITY,AXLE_RATIO,ADR8101_CYCLE
9944,Suzuki,Carry 1.3 Man Truck 4WD,2003,Man,Utility,Petrol,Light Comm,7.6,,I,1.3,,4,5,2,4.555,
9945,Suzuki,Carry 1.3 Man van,2003,Man,Panel Van,Petrol,Light Comm,7.6,,I,1.3,,4,5,2,4.3,
9946,Suzuki,Grand Vitara MWB Auto wagon 4dr,2003,Auto,Wagon,Petrol,4WD,10.5,,I,2,,4,4,5,4.875,
9947,Suzuki,Grand Vitara MWB Man wagon 4dr,2003,Man,Wagon,Petrol,4WD,10,7.4,I,2,,4,5,5,4.875,
9948,Suzuki,Grand Vitara SWB Auto wagon 2dr,2003,Auto,Wagon,Petrol,4WD,9.5,,I,1.6,,4,4,4,5.125,
9949,Suzuki,Grand Vitara SWB Man wagon 2dr,2003,Man,Wagon,Petrol,4WD,9,,I,1.6,,4,5,4,5.125,
9950,Suzuki,Grand Vitara SWB Wide Auto wagon 2dr,2003,Auto,Wagon,Petrol,4WD,10,7.6,I,2,,4,4,4,4.875,
9951,Suzuki,Grand Vitara SWB Wide Man wagon 2dr,2003,Man,Wagon,Petrol,4WD,9.5,7.2,I,2,,4,5,4,4.875,
9952,Suzuki,Grand Vitara V6 MWB Auto wagon 4dr,2003,Auto,Wagon,Petrol,4WD,11,8,I,2.5,,6,4,5,4.875,
9953,Suzuki,Grand Vitara V6 MWB Man wagon 4dr,2003,Man,Wagon,Petrol,4WD,11,7.8,I,2.5,,6,5,5,4.3,
9954,Suzuki,Grand Vitara XL-7 LWB Auto wagon 4dr,2003,Auto,Wagon,Petrol,4WD,12,9,I,2.7,,6,4,7,5.125,
9955,Suzuki,Grand Vitara XL-7 LWB Man wagon 4dr,2003,Man,Wagon,Petrol,4WD,11.5,8.5,I,2.7,,6,5,7,4.3,
9956,Suzuki,Ignis 1.3 Auto sedan 3dr & 5dr,2003,Auto,Sedan,Petrol,Passenger,7.2,5.6,I,1.3,,4,4,5,4.328,
9957,Suzuki,Ignis 1.3 Man sedan 3dr & 5dr,2003,Man,Sedan,Petrol,Passenger,6.8,4.8,I,1.3,,4,5,5,4.105,
9958,Suzuki,Jimny 1.3 Auto wagon 2dr,2003,Auto,Wagon,Petrol,4WD,8.5,6.2,I,1.3,,4,4,4,4.09,
9959,Suzuki,Jimny 1.3 Man wagon 2dr,2003,Man,Wagon,Petrol,4WD,8.5,6.6,I,1.3,,4,5,4,3.909,
9960,Suzuki,Liana Auto sedan 4dr & 5dr,2003,Auto,Sedan,Petrol,Passenger,8,5.6,I,1.6,,4,4,5,4.132,
9961,Suzuki,Liana Man sedan 4dr & 5dr,2003,Man,Sedan,Petrol,Passenger,7.8,5.6,I,1.6,,4,5,5,4.105,
9962,Toyota,Avalon (10 Series) Apollo Gas Auto sedan 4dr,2003,Auto,Sedan,LPG,Passenger,13,10,I/C,3,1MZ-FE,6,4,5,3.933,
9963,Toyota,Avalon (10 Series) V6 Auto sedan 4dr,2003,Auto,Sedan,Petrol,Passenger,11.5,6.8,I,3,1MZ-FE,6,4,5,3.933,
9964,Toyota,Avensis (20 Series) Auto wagon 4dr,2003,Auto,Wagon,Petrol,Passenger,9,6.4,I,2,1AZ-FE,4,4,7,3.120,
9965,Toyota,Avensis (20 Series) Man wagon 4dr,2003,Man,Wagon,Petrol,Passenger,9,6,I,2,1AZ-FE,4,5,7,4.235,
9966,Toyota,Camry (30 Series) Apollo Gas Auto sedan 4dr,2003,Auto,Sedan,LPG,Passenger,14,10.5,I/C,3,1MZ-FE,6,4,5,3.933,
9967,Toyota,Camry (30 Series) Altise V6 Man sedan 4dr,2003,Man,Sedan,Petrol,Passenger,10,6.6,I,3,1MZ-FE,6,5,5,3.933,
9968,Toyota,Camry (30 Series) Auto sedan 4dr,2003,Auto,Sedan,Petrol,Passenger,9.5,6.6,I,2.4,2AZ-FE,4,4,5,2.740,
9969,Toyota,Camry (30 Series) Man sedan 4dr,2003,Man,Sedan,Petrol,Passenger,9,6.6,I,2.4,2AZ-FE,4,5,5,3.944,
9970,Toyota,Camry (30 Series) Sportivo V6 Man sedan 4dr,2003,Man,Sedan,Petrol,Passenger,10.5,6.8,I,3,1MZ-FE,6,5,5,3.933,
9971,Toyota,Camry (30 Series) V6 Auto sedan 4dr,2003,Auto,Sedan,Petrol,Passenger,10.5,6.8,I,3,1MZ-FE,6,4,5,3.933,
9972,Toyota,Celica (230 Series) Auto liftback 2dr,2003,Auto,Liftback,Petrol,Passenger,9,6.2,I,1.8,2ZZ-GE,4,4,4,3.120,
9973,Toyota,Celica (230 Series) Man liftback 2dr,2003,Man,Liftback,Petrol,Passenger,9,5.8,I,1.8,2ZZ-GE,4,6,4,4.529,
9974,Toyota,Corolla (120 Series) Auto hatch 4dr,2003,Auto,Hatch,Petrol,Passenger,7.8,5.4,I,1.8,1ZZ-FE,4,4,5,2.962,
9975,Toyota,Corolla (120 Series) Auto sedan 4dr,2003,Auto,Sedan,Petrol,Passenger,7.8,5.4,I,1.8,1ZZ-FE,4,4,5,2.962,
9976,Toyota,Corolla (120 Series) Auto wagon 4dr,2003,Auto,Wagon,Petrol,Passenger,7.8,5.8,I,1.8,1ZZ-FE,4,4,5,2.962,
9977,Toyota,Corolla (120 Series) Man hatch 4dr,2003,Man,Hatch,Petrol,Passenger,8,5.8,I,1.8,1ZZ-FE,4,5,5,4.312,
9978,Toyota,Corolla (120 Series) Man sedan 4dr,2003,Man,Sedan,Petrol,Passenger,7.8,5.6,I,1.8,1ZZ-FE,4,5,5,4.312,
9979,Toyota,Corolla (120 Series) Man wagon 4dr,2003,Man,Wagon,Petrol,Passenger,8,5.8,I,1.8,1ZZ-FE,4,5,5,4.312,
9980,Toyota,"Corolla (120/125 Series) Man sedan, hatch & wagon 4dr",2003,Man,"Sedan, Hatch & Wagon",Petrol,Passenger,,,I,1.8,1ZZ-FE,4,5,5,4.312,7.7
9981,Toyota,"Corolla (120/125 Series) Auto sedan, hatch & wagon 4dr",2003,Auto,"Sedan, Hatch & Wagon",Petrol,Passenger,,,I,1.8,1ZZ-FE,4,4,5,2.962,8.1
9982,Toyota,Corolla (120/125 Series) Sportivo Man hatch 4dr,2003,Man,Hatch,Petrol,Passenger,,,I,1.8,2ZZ-GE,4,6,5,4.529,8.5
9983,Toyota,Echo (10 Series) Auto hatch 2dr & 4dr,2003,Auto,Hatch,Petrol,Passenger,6.8,4.8,I,1.3,2NZ-FE,4,4,5,4.052,
9984,Toyota,Echo (10 Series) Auto sedan 4dr,2003,Auto,Sedan,Petrol,Passenger,6.4,4.8,I,1.5,1NZ-FE,4,4,5,3.850,6.7
9985,Toyota,Echo (10 Series) Man sedan 4dr,2003,Man,Sedan,Petrol,Passenger,5.8,4.6,I,1.5,1NZ-FE,4,5,5,3.526,5.7
9986,Toyota,Echo (10 Series) Sportivo Man hatch 2dr,2003,Man,Hatch,Petrol,Passenger,6.2,4.6,I,1.5,1NZ-FE,4,5,5,3.526,5.9
9987,Toyota,Echo (10 Series) Man hatch 2dr & 4dr,2003,Man,Hatch,Petrol,Passenger,6.2,4.6,I,1.3,2NZ-FE,4,5,5,3.722,5.8
9988,Toyota,Echo (10 Series) Auto hatch 2dr,2003,Auto,Hatch,Petrol,Passenger,,,I,1.3,2NZ-FE,4,4,5,4.052,6.4
9989,Toyota,Echo (10 Series) Auto hatch 4dr,2003,Auto,Hatch,Petrol,Passenger,,,I,1.3,2NZ-FE,4,4,5,4.052,6.5
9990,Toyota,MR2 (30 Series) Man convertible 2dr,2003,Man,Covertible,Petrol,Passenger,8,5.4,I,1.8,1ZZ-GE,4,6,2,4.312,
9991,Toyota,Prius (10 Series) Auto sedan 4dr,2003,Auto,Sedan,Petrol,Passenger,4.6,4.2,I,1.5,1NX-FXE,4,1 (CVT),5,3.905,
9992,Toyota,Tarago (30 Series) Auto wagon 4dr,2003,Auto,Wagon,Petrol,Passenger,10,7,I,2.4,2AZ-FE,4,4,7/8,2.923,
9993,Toyota,Tarago (30 Series) Ultima Auto wagon 4dr,2003,Auto,Wagon,Petrol,Passenger,,,I,2.4,2AZ-FE,4,4,7,2.923,10.8
9994,Toyota,Tarago (30 Series) Gli & GLX Auto wagon 4dr,2003,Auto,Wagon,Petrol,Passenger,,,I,2.4,2AZ-FE,4,4,8,2.923,10.5
9995,Toyota,Townace (KR40 Series) Man van 3dr,2003,Man,Van,Petrol,Light Comm,9.5,,I,1.8,7K-E,4,5,2,4.556,
9996,Toyota,Townace (KR40 Series) Auto van 3dr,2003,Auto,Van,Petrol,Light Comm,10,,I,1.8,7K-E,4,4,2,4.556,
9997,Toyota,RAV4 (20 Series) Man wagon 2dr,2003,Man,Wagon,Petrol,4WD,9,,I,2,1AZ-FE,4,5,4,4.562,
9998,Toyota,RAV4 (20 Series) Auto wagon 2dr,2003,Auto,Wagon,Petrol,4WD,9,,I,2,1AZ-FE,4,4,4,3.291,
9999,Toyota,RAV4 (20 Series) Man wagon 4dr,2003,Man,Wagon,Petrol,4WD,9,,I,2,1AZ-FE,4,5,5,4.562,
10000,Toyota,RAV4 (20 Series) Auto wagon 4dr,2003,Auto,Wagon,Petrol,4WD,9.5,,I,2,1AZ-FE,4,4,5,3.291,
10001,Volkswagen,Bora Man sedan 4dr,2003,Man,Sedan,Petrol,Passenger,8.5,5.4,MPI,2,,4,5,5,3.94,
10002,Volkswagen,Bora Auto sedan 4dr,2003,Auto,Sedan,Petrol,Passenger,9.5,6.2,MPI,2,,4,4,5,4.72,
10003,Volkswagen,Bora V5 Man sedan 4dr,2003,Man,Sedan,Petrol,Passenger,9.5,6.2,MPI,2.3,,5,5,5,3.21,
10004,Volkswagen,Bora V5 Auto sedan 4dr,2003,Auto,Sedan,Petrol,Passenger,10,6.4,MPI,2.3,,5,5,5,3.25,
10005,Volkswagen,Bora AWD Man sedan 4dr,2003,Man,Sedan,Petrol,Passenger,11.5,6.8,MPI,2.8,,6,6,5,3.03,
10006,Volkswagen,Bora Sport AWD Man sedan 4dr,2003,Man,Sedan,Petrol,Passenger,11.5,6.8,MPI,2.8,,6,6,5,3.03,
10007,Volkswagen,Bora Sport V5 Man sedan 4dr,2003,Man,Sedan,Petrol,Passenger,9.5,6.2,MPI,2.3,,5,5,5,3.21,
10008,Volkswagen,Bora Sport V5 Auto sedan 4dr,2003,Auto,Sedan,Petrol,Passenger,10,6.4,MPI,2.3,,5,5,5,3.25,
10009,Volkswagen,Caravelle Man van 4dr,2003,Man,Van,Petrol,Passenger,13.5,9.5,MPI,2.5,,5,5,8,4.562,
10010,Volkswagen,Caravelle Auto van 4dr,2003,Auto,Van,Petrol,Passenger,13.5,8.5,MPI,2.5,,5,4,8,5.288,
10011,Volkswagen,Caravelle Auto van 4dr,2003,Auto,Van,Petrol,Passenger,13,9.5,MPI,2.8,,6,4,9,4.235,
10012,Volkswagen,Caravelle Man van 4dr,2003,Man,Van,Diesel,Passenger,8,5.8,MPI,2.5,,5,5,8,3.905,
10013,Volkswagen,Caravelle Auto van 4dr,2003,Auto,Van,Diesel,Passenger,8,6.2,MPI,2.5,,5,4,8,4.27,
10014,Volkswagen,Golf Man hatch 3dr & 5dr,2003,Man,Hatch,Petrol,Passenger,7.8,5.2,MPI,1.6,,4,5,5,4.25,
10015,Volkswagen,Golf Auto hatch 3dr & 5dr,2003,Auto,Hatch,Petrol,Passenger,8.5,5.8,MPI,1.6,,4,4,5,5.035,
10016,Volkswagen,Golf Man hatch 3dr & 5dr,2003,Man,Hatch,Petrol,Passenger,8.5,5.4,MPI,2,,4,5,5,3.944,
10017,Volkswagen,Golf Auto hatch 3dr & 5dr,2003,Auto,Hatch,Petrol,Passenger,9.5,6.2,MPI,2,,4,4,5,4.433,
10018,Volkswagen,Golf Gti turbo Man hatch 5dr,2003,Man,Hatch,Petrol,Passenger,8.5,5.6,MPI,1.8,,4,5,5,3.667,
10019,Volkswagen,Golf Cabriolet Man 2dr,2003,Man,Convertible,Petrol,Passenger,10,6.4,MPI,2,,4,4,4,3.95,
10020,Volkswagen,Golf Cabriolet Auto 2dr,2003,Auto,Convertible,Petrol,Passenger,11,7,MPI,2,,4,5,4,4.22,
10021,Volkswagen,New Beetle Man sedan 2dr,2003,Man,Sedan,Petrol,Passenger,9,6,MPI,2,,4,5,4,4.235,
10022,Volkswagen,New Beetle Auto sedan 2dr,2003,Auto,Sedan,Petrol,Passenger,9,6.2,MPI,2,,4,4,4,4.433,
10023,Volkswagen,New Beetle Man sedan 2dr,2003,Man,Sedan,Petrol,Passenger,8,5.4,MPI,1.6,,4,5,4,4.235,
10024,Volkswagen,New Beetle Auto sedan 2dr,2003,Auto,Sedan,Petrol,Passenger,9,6.2,MPI,1.6,,4,4,4,4.875,
10025,Volkswagen,New Beetle Cabriolet Man  2dr,2003,Man,Convertible,Petrol,Passenger,,,MPI,2,,4,5,4,4.25,8.8
10026,Volkswagen,New Beetle Cabriolet Auto  2dr,2003,Auto,Convertible,Petrol,Passenger,,,MPI,2,,4,6,4,4.875,9.3
10027,Volkswagen,New Beetle Turbo Man sedan 2dr,2003,Man,Sedan,Petrol,Passenger,9,6,MPI,1.8,,4,5,4,3.938,
10028,Volkswagen,New Beetle Turbo Auto sedan 2dr,2003,Auto,Sedan,Petrol,Passenger,9.5,6.4,MPI,1.8,,4,4,4,4.533,
10029,Volkswagen,Passat 1.8T Man sedan 4dr,2003,Man,Sedan,Petrol,Passenger,9.5,6,MPI,1.8,,4,5,5,3.7,
10030,Volkswagen,Passat 1.8T Auto sedan 4dr,2003,Auto,Sedan,Petrol,Passenger,9.5,6.4,MPI,1.8,,4,5,5,3.292,
10031,Volkswagen,Passat 1.8T Auto wagon 4dr,2003,Auto,Wagon,Petrol,Passenger,9.5,6.4,MPI,1.8,,4,5,5,3.292,
10032,Volkswagen,Passat V5 Auto sedan 4dr,2003,Auto,Sedan,Petrol,Passenger,10.5,6.2,MPI,2.3,,5,5,5,2.727,
10033,Volkswagen,Passat V6 Man sedan 4dr,2003,Man,Sedan,Petrol,Passenger,9.5,6.6,MPI,2.8,,6,5,5,3.7,
10034,Volkswagen,Passat V6 Auto sedan 4dr,2003,Auto,Sedan,Petrol,Passenger,11.5,6.4,MPI,2.8,,6,5,5,3.091,
10035,Volkswagen,Passat V6 Auto wagon 4dr,2003,Auto,Wagon,Petrol,Passenger,11.5,6.4,MPI,2.8,,6,5,5,3.091,
10036,Volkswagen,Passat V6 4 motion Auto sedan 4dr,2003,Auto,Sedan,Petrol,Passenger,11,6.4,MPI,2.8,,6,5,5,3.091,
10037,Volkswagen,Polo Man hatch 3dr & 5dr,2003,Man,Hatch,Petrol,Passenger,6.6,4.4,MPI,1.4,,4,5,5,3.875,6.5
10038,Volkswagen,Polo Auto hatch 3dr & 5dr,2003,Auto,Hatch,Petrol,Passenger,7.6,5.6,MPI,1.4,,4,4,5,4.121,7.6
10039,Volkswagen,Transporter SWB Man van 4dr,2003,Man,Van,Petrol,Light Comm,12,7.6,MPI,2,,4,5,2/3,4.94,
10040,Volkswagen,Transporter SWB Man van 4dr,2003,Man,Van,Petrol,Light Comm,13.5,8.5,MPI,2.5,,5,5,2/3,3.5,
10041,Volkswagen,Transporter SWB Auto van 4dr,2003,Auto,Van,Petrol,Light Comm,13.5,9.5,MPI,2.5,,5,4,2/3,4.23,
10042,Volkswagen,Transporter SWB AWD Man van 4dr,2003,Man,Van,Petrol,Light Comm,13.5,8.5,MPI,2.5,,5,5,2/3,4.56,
10043,Volkswagen,Transporter LWB Man van 4dr,2003,Man,Van,Petrol,Light Comm,13.5,8.5,MPI,2.5,,5,5,2/3,3.5,
10044,Volkswagen,Transporter LWB Auto van 4dr,2003,Auto,Van,Petrol,Light Comm,13.5,9.5,MPI,2.5,,5,4,2/3,4.23,
10045,Volkswagen,Transporter LWB AWD Man van 4dr,2003,Man,Van,Petrol,Light Comm,13.5,8.5,MPI,2.5,,5,5,2/3,4.56,
10046,Volvo,C70 T5 Auto convertible 2dr,2003,Auto,Convertible,Petrol,Passenger,10.5,6.8,MPI,2.3,,5,5,5,2.54,10.9
10047,Volvo,C70 T5 Man convertible 2dr,2003,Man,Convertible,Petrol,Passenger,10.5,6.8,MPI,2.3,,5,5,5,4:00,9.9
10048,Volvo,S40 1.8 Man sedan 4dr,2003,Man,Sedan,Petrol,Passenger,9,6.2,MPI,1.8,,4,5,5,3.72,7.8
10049,Volvo,S40 2.0SE Auto sedan 4dr,2003,Auto,Sedan,Petrol,Passenger,9.5,6.6,MPI,2,,5,5,5,2.56,8.9
10050,Volvo,S40 2.0T SE Auto sedan 4dr,2003,Auto,Sedan,Petrol,Passenger,9.5,6.8,MPI,2,,5,5,5,2.00,9.1
10051,Volvo,S40 2.0T SE Man sedan 4dr,2003,Man,Sedan,Petrol,Passenger,9,6.2,MPI,2,,5,5,5,4:00,7.9
10052,Volvo,S40 T4 SE Auto sedan 4dr,2003,Auto,Sedan,Petrol,Passenger,10,6.8,MPI,2,,5,5,5,2.44,9.2
10053,Volvo,S40 T4 SE Man sedan 4dr,2003,Man,Sedan,Petrol,Passenger,9.5,6.2,MPI,2,,5,5,5,4.25,8.9
10054,Volvo,S60 2.4 Auto sedan 4dr,2003,Auto,Sedan,Petrol,Passenger,10,6.2,MPI,2.4,,5,5,5,2.44,9.6
10055,Volvo,S60 2.4 Man sedan 4dr,2003,Man,Sedan,Petrol,Passenger,9,6,MPI,2.4,,5,5,5,4.25,8.8
10056,Volvo,S60 2.4T Auto sedan 4dr,2003,Auto,Sedan,Petrol,Passenger,10.5,6.8,MPI,2.4,,5,5,5,2.44,10
10057,Volvo,S60 2.4T Man sedan 4dr,2003,Man,Sedan,Petrol,Passenger,10,6.4,MPI,2.4,,5,5,5,4:00,9.2
10058,Volvo,S60 AWD Auto sedan 4dr,2003,Auto,Sedan,Petrol,Passenger,11,7,MPI,2.5,,5,5,5,2.44,10.2
10059,Volvo,S60 AWD Man sedan 4dr,2003,Man,Sedan,Petrol,Passenger,10.5,6.8,MPI,2.5,,5,5,5,4:00,9.7
10060,Volvo,S60 T5 Auto sedan 4dr,2003,Auto,Sedan,Petrol,Passenger,10.5,6.4,MPI,2.3,,5,5,5,2.44,10.2
10061,Volvo,S60 T5 Man sedan 4dr,2003,Man,Sedan,Petrol,Passenger,10,6.4,MPI,2.3,,5,5,5,4:00,9.3
10062,Volvo,S80 2.9 Auto sedan 4dr,2003,Auto,Sedan,Petrol,Passenger,11.5,7,MPI,2.9,,6,4,5,3.29,10.8
10063,Volvo,S80 T6 SE Auto sedan 4dr,2003,Auto,Sedan,Petrol,Passenger,11,6.8,MPI,2.8,,6,4,5,3.29,11.3
